species,latitude_year_coef,latitude_year_SE,latitude_pvalue,latitude_rsquared,latitude_rsquared_adj,longitude_year_coef,longitude_year_SE,longitude_pvalue,longitude_rsquared,longitude_rsquared_adj
DIPLOGRAMMUS PAUCIRADIATUS,-0.022660034416003727,0.05222130543732695,0.6867230517180156,0.044956139247815254,-0.19380482594023096,0.24925005377500867,0.12170627170133591,0.10994421554987362,0.511847237754704,0.38980904719337994
DIPTURUS GARRICKI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DIPTURUS LAEVIS,-0.04433333333333089,NA,NA,1,NA,-0.08049999999999778,NA,NA,1,NA
DIPTURUS OLSENI,-0.00532550837696426,0.017395057959590687,0.7617548186011964,0.0033362685942111307,-0.032258864670281495,-0.027128049508524148,0.05645559390755901,0.6345907961711137,0.008178967080953342,-0.02724321266615548
DIPTURUS OREGONI,-0.07941349738028686,NA,NA,1,NA,-0.3992609545655908,NA,NA,1,NA
DIPTURUS TEEVANI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DIRETMUS ARGENTEUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DORMITATOR MACULATUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DOROSOMA CEPEDIANUM,-0.008718351191060918,0.009582360189543726,0.3894990584978124,0.09377161770493142,-0.019506930081952145,0.03381368321342011,0.06972352067892233,0.640699592402185,0.028559625253378098,-0.09287042158994963
DOROSOMA PETENENSE,-0.019055342249891683,0.006968099735897705,0.010537220417260577,0.20500752799041616,0.1775939944728443,-0.06958566223757166,0.029980991790546238,0.027520302396754275,0.15665821061648774,0.12757745925843555
DYSOMMA ANGUILLARE,-0.012692460401395775,0.023326572960761783,0.6152685720757822,0.06891578822925636,-0.16385526471342948,-0.06842652577762164,0.08472298966805068,0.4645812426946364,0.14020995672264797,-0.07473755409668992
ECHENEIS NAUCRATES,-0.004245131768758571,0.005748963771011389,0.46457187774315867,0.013448167913080674,-0.01121562788909225,0.11638163654208739,0.027967882849135338,1.6308779100978696e-4,0.3021156409524326,0.2846685319762434
