species,latitude_year_coef,latitude_year_SE,latitude_pvalue,latitude_rsquared,latitude_rsquared_adj,longitude_year_coef,longitude_year_SE,longitude_pvalue,longitude_rsquared,longitude_rsquared_adj
HOPLUNNIS DIOMEDIANA,-0.09660094907806198,0.10252864911580731,0.3706992316911175,0.08977935635001438,-0.01135627072220613,0.20878216362456353,0.3865737992818547,0.6022452348258256,0.03139259603880749,-0.07623044884576946
HOPLUNNIS MACRURUS,0.011825656868055555,0.05782688190119359,0.8437808783621221,0.005938900310736377,-0.1360698282163011,0.16050405017066915,0.1552516314148221,0.3356042826655734,0.13246168395736957,0.008527638808422444
HOPLUNNIS TENUIS,-0.08538456479495413,0.16390861726808903,0.6246563731114838,0.0514792259130764,-0.13822492890430826,-0.24589619997608192,0.4963408595041858,0.6413078382749307,0.046790936404508224,-0.14385087631459004
HYPANUS AMERICANUS,-0.18649217513667538,0.08559578127180786,0.05729064727201826,0.3453102865982016,0.2725669851091129,0.12514379654896624,0.3699701099056209,0.7429288529296116,0.012553260636870296,-0.09716304373681073
HYPANUS SABINUS,-0.011774824451908488,0.049800266496678076,0.818383917492775,0.006173247966829379,-0.104251946703523,-0.0787213894446137,0.14184422722394352,0.5924285317815476,0.03309065905429636,-0.07434371216189306
HYPANUS SAY,-0.15648505291108758,0.08717421704605743,0.10287243284735999,0.24370347255762562,0.1680738198133881,-0.6674763892934528,0.2648961004751824,0.030399487516174228,0.3883501948701571,0.32718521435717274
HYPORTHODUS FLAVOLIMBATUS,-0.11207828788589413,0.02688434447718877,0.008748307447271479,0.7765839609256587,0.7319007531107905,0.7621428935327201,0.3426628512906368,0.0767243244707166,0.4973340669090686,0.39680088029088245
HYPORTHODUS NIVEATUS,-0.12809903766813324,0.15489801635278436,0.46888197876273546,0.18564822965156613,-0.08580236046457834,1.3715153181510613,0.3799596844307657,0.03651307037772557,0.8128445548514145,0.7504594064685527
KATHETOSTOMA ALBIGUTTA,-0.031763521018753446,0.024641560634847934,0.2238381265664438,0.13122996298757664,0.05225086871371998,0.525261031969427,0.085869525711784,7.552989803562697e-5,0.7728083950846826,0.7521546128196537
LACHNOLAIMUS MAXIMUS,-0.1696951280672335,0.09350162655276868,0.09960449770373042,0.24777100633806792,0.17254810697187462,0.08873655015915027,0.05015484603955573,0.10728259028752268,0.2383999841589711,0.16223998257486816
LACTOPHRYS TRIGONUS,0.10223228346456938,0.2965193542108667,0.7530193441850127,0.03811297443060124,-0.2825160340925317,0.08814566929135571,0.21509260842056746,0.7094561747028272,0.05301200215530882,-0.26265066379292157
LAGOCEPHALUS LAEVIGATUS,-0.003123983301723683,0.02417853949814303,0.899527816479352,0.0015153257320997483,-0.08925600829225466,0.10074566535263456,0.09763929700701324,0.3243119880110522,0.08824477992857374,0.005357941740262273
LAGODON RHOMBOIDES,-0.05934695288064606,0.04441235786590824,0.21107026901043635,0.15150840735739438,0.06665924809313373,-0.012452818007060199,0.19995615020272414,0.9515688510312101,3.877013736981985e-4,-0.09957352848893208
LARIMUS FASCIATUS,0.005893206825104013,0.018463376077903774,0.7555666973186509,0.00917666076613282,-0.08089818825512785,0.09553921609069975,0.07502368310941976,0.22910890646026855,0.12848405565161494,0.04925533343812538
LEIOSTOMUS XANTHURUS,0.0056007285148349404,0.011831544740360796,0.6452025316065113,0.0199643570397663,-0.06912979232025496,-0.04643417317858775,0.07319158861154011,0.5387773099517839,0.03529827296988264,-0.052401884032855284
LEPOPHIDIUM BREVIBARBE,-0.028576072354865558,0.015162594049592788,0.08615874683786746,0.24408382972058765,0.17536417787700476,-0.10555415791672021,0.05906081577649332,0.10145591947508084,0.22503144299780647,0.1545797559976071
LEPOPHIDIUM JEANNAE,-0.15746687276879237,0.04181712275301795,0.00312410795485864,0.5631418861846875,0.5234275122014773,0.14379638263806976,0.08947068536434331,0.13631361154966493,0.19016771744456085,0.1165466008486119
LONCHOPISTHUS MICROGNATHUS,0.042823294360067383,0.09185837459199094,0.6521580033361685,0.023578568207604983,-0.0849127019915501,-0.9203896223093938,0.3072709543137639,0.015069131695237922,0.49922742489286653,0.44358602765874056
LUTJANUS ANALIS,0.0653549413219427,0.0619617810694472,0.3510289927397671,0.21760746083350574,0.022009326041882105,0.06943401761664766,0.11637185491340954,0.5828651179726521,0.08172612617374066,-0.1478423422828241
LUTJANUS CAMPECHANUS,-0.02171044155722924,0.01063840683595204,0.06601761040682676,0.2746313996759422,0.20868879964648246,-0.036952075789048106,0.06503749263412072,0.581334925428876,0.02850990641799811,-0.05980737481672915
LUTJANUS GRISEUS,-0.049800309634665245,0.045528245539873474,0.29740259296170196,0.09809978624614742,0.016108857723070025,0.3510503297543889,0.21772512323343962,0.1351812308014008,0.19115807538500817,0.11762699132909993
LUTJANUS SYNAGRIS,-0.10212625693556357,0.04951834731754772,0.06360242512734447,0.27885223186763436,0.21329334385560117,0.3406659127618674,0.14844598062903794,0.04241207415177107,0.323762749201291,0.26228663549231745
LUTJANUS VIVANUS,0.02783952702702971,0.06719697036630663,0.7064970286854413,0.054117798136291924,-0.26117626915161063,0.05486365830116191,0.028481126817298797,0.14970633550441315,0.5529523751178106,0.4039365001570808
MENTICIRRHUS AMERICANUS,-0.038696329967361554,0.042930555289614945,0.38670159216893685,0.06878058721106588,-0.015875723042473533,0.20059725876399168,0.13125826902589596,0.1546780808697015,0.17513961938936556,0.10015231206112607
MENTICIRRHUS LITTORALIS,-0.14672784227011657,0.08798903785862508,0.15627583427479955,0.3573915880940172,0.22886990571282073,-0.00840787403573571,0.13657448756740778,0.9532962821623605,7.574154564859692e-4,-0.19909110145221676
MENTICIRRHUS SAXATILIS,-0.06187229916070526,0.12608782021414294,0.6368090014319631,0.029219794745662317,-0.09212773091112991,0.019591625840466448,0.30820893324813037,0.9508753529606686,5.048254327496871e-4,-0.1244320713881566
MICROPOGONIAS UNDULATUS,-0.006608065400036271,0.0065887100450442646,0.33954167196872154,0.09139510690461168,5.346175950727838e-4,-0.046235958886550285,0.03657399213217581,0.23483794094055782,0.13779283376704543,0.051572117143749874
MONACANTHUS CILIATUS,-0.239201400589461,0.0642126931005503,0.0033516608772502605,0.557818861736459,0.5176205764397734,0.12742812782233187,0.047368078199453975,0.021022801786220152,0.3968308958824534,0.3419973409626764
MULLUS AURATUS,-0.19101573068446007,0.06526889941507742,0.013774010302162853,0.4377705797087763,0.38665881422775605,0.32782193882737526,0.08994837546829614,0.0038572422743497377,0.5470043199015745,0.5058228944380814
MUSTELUS CANIS,-0.09759265603887755,0.1542481227252917,0.5612940816436645,0.0909727669450773,-0.13628404131865346,-0.19797050593224835,0.5273953669236158,0.7264393633234407,0.03402773418412761,-0.20746533226984054
MUSTELUS SINUSMEXICANUS,-0.04174309700546884,0.03198070885571858,0.22809224515741017,0.17557221756003824,0.07251874475504305,-0.2228709983737419,0.1753424162574486,0.23941751051350577,0.16801841065643128,0.06402071198848525
MYCTEROPERCA MICROLEPIS,-0.0396514076797141,0.16358762110561936,0.8154292233902091,0.008323164435714205,-0.13334495493061227,-0.03030659780231636,0.11448678796383624,0.7988527838139388,0.009911504967924815,-0.13152970860808577
MYCTEROPERCA PHENAX,-0.07637417129455394,0.10373604677451614,0.4893597691130709,0.08285529137500469,-0.07000216006249449,-0.1558007634264654,0.46202237019361714,0.7474386643281322,0.01859979044764145,-0.1449669111444183
MYLIOBATIS FREMINVILLEI,-0.13469911504425044,0.08882702972169423,0.22667918961253597,0.4339121346493523,0.24521617953246977,-0.3629469026548773,0.1901713765332614,0.15234691527435149,0.5483607214633728,0.3978142952844971
